F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,gender,emotion
-0.3349885297373973,1.3388562631713763,-0.4382030915327619,-0.4636465979380552,-0.4010256329564231,0.0386375179666684,0.1331907236977665,0.1182268589170886,0.9096518150877366,1.4558436908594752,0.0583036563033833,-1.192297640316441,0.0094931316291886,0.902965529548552,-0.1688431994688544,-0.1818181418659512,-0.7589436039142621,-0.1000495471950906,-0.7611384072304609,-1.2406728322439189,0.1182600972454238,-0.369164225991207,0.3357006662322001,0.2829508212978721,0.0594667153574328,-0.5813803835813396,-0.9452995594227288,-0.0098516110566235,1.4392306614962302,-0.1066941912430792,-1.316117860611798,0.188244891890438,-0.3610088292902669,-0.9789841780868574,1.356884486048319,-1.4655040592536976,-0.5136192392382505,-0.736879112897913,0.8981867232672293,-0.5991559132301598,-0.4710613220742793,0.5948822444762853,0.8782515730926642,-0.5351704446386374,-1.5442932402516156,0.0225245960552418,1.1871533354184154,-0.5095497265998953,-1.2139278963733413,-0.2944764401242357,-1.5701687811282838,0.0795905728642055,-1.841739862920408,1.8941255234563972,-1.6530287360793394,-1.1820859420027556,0.5616206223001393,1.117067157597853,-0.4293692884462511,0.0141783817161015,-1.1101257263694704,-0.9485864949610724,0.8355478444027745,negative
-0.7448956932866857,-0.6038188760968142,-0.5793007090708139,-0.7628606021425497,-0.9763940390402912,-1.1697828339367078,0.2773335192025001,0.4846065739606263,-0.309425057947315,-0.306050554920877,0.862306945491438,-0.7991053456675069,-0.0719688892137487,1.04355153019964,1.277852493193665,1.376097102223513,0.4951533729397492,0.5578543145335219,-0.1659547545032741,-0.3510179005634398,-0.479639081331085,-0.4551539816564927,0.2382612128351765,1.009925610486835,-0.260532945122044,-0.5811067124627378,-0.1898015453978419,-0.0246859626273226,0.2828578549077109,-0.1360455857183518,-1.38726158245286,-0.7272459229935054,0.3960393551098967,-1.0185104393051354,1.5279043096370586,-1.7374576671644832,-1.4695443981982188,-0.4233639776858675,1.1900082492852386,-1.2778672854781497,-1.8031929685147712,0.951460810948913,1.1473776705258256,-1.1688115510609804,-0.4481045615755984,0.0042063767849825,0.2366200614693068,0.3448851536502708,-1.4934931401115563,-0.1634675153609671,-1.1746020219099087,0.1037239554268876,-2.048386823964521,1.9425157248709883,-1.7152083888550698,-1.189558300277448,0.4995468036351965,-0.6066532717128994,1.2634921670781534,2.857133950860704,-0.178558183844402,-0.3395087585057824,0.8355478444027745,negative
-0.0879229714809329,-0.8146673551894008,-0.0273217604942067,-0.0290755686701106,-0.2477307947934864,-0.6069443041996835,-0.5335711534475183,-0.595684638318001,-1.124113673952562,-0.0486313383021047,0.6894739409034534,0.1915381212277227,-0.0965261320169097,-0.4688930498103306,0.7767603656008301,0.8568510603548739,-1.091004838125668,-0.936658478931752,0.1922264463398282,-0.2582159092552556,-0.4606812750340753,0.0574470965035559,-0.5029821168456781,2.697485661428588,0.8964522108811279,-1.045171884502695,0.8757662784199952,-0.0242060733358996,1.0515862570443766,-0.14180423564148,-0.9908437877379764,-0.6286662852845166,0.6945298882180296,-1.3729313770705722,0.7313208223094207,-0.866949687361376,-0.2521916846276386,0.5827615695326038,0.3298289580071999,-0.2836836068376852,-0.1292026482271791,0.4683702024843048,0.3264983832616422,-0.2955070833312609,-1.0401232470958994,0.0131899336709637,0.6689525040226512,0.4290602407072273,-0.9893710337161924,-0.9081826524474764,-1.667869223750177,0.100458313337279,-2.404735329782377,2.3921869175999104,-1.7722383987222938,-1.004321097197734,-0.4265593272183434,-1.1367555290310258,2.021640318957381,1.5460286220153008,0.2768749694762432,-0.8277368297732802,0.8355478444027745,negative
-0.4308877568304241,0.2352839368273216,-0.4039802099769373,-0.3622884994595562,-0.4273217335520373,-0.1220087834580248,0.4479262928851236,-0.0178245179754403,-0.2538995481635481,-0.3091345575827074,0.6388035985307147,-0.2689618301973159,-0.104629205016253,0.4135921242024933,1.1115155189550887,1.213193769421398,0.2382550214394421,0.3288927055776937,0.8292138637540725,0.0397395748632957,-0.3065893760816027,-0.0811429245812769,-0.3999301774795468,0.1387539127026284,0.1639579232282962,-0.1472065027614261,-0.4372645662636061,-0.0223834852632379,1.4738066634448077,-0.3309711737910192,-0.9934400659651748,0.2580143544593897,0.5225714567402153,-1.3667616026463345,1.2101818923186145,-1.31491383061448,-0.4885018388686197,-0.1456073198958155,0.7978687022708307,-0.6388134454051514,-0.8148721354476877,1.3703332546945044,0.7534381634908532,-0.5549622495625305,-1.0294190358237243,0.0210925603161798,0.9646779408808568,-0.5096205917022012,-0.5116218982476388,0.0965013199567393,-1.56762621892962,0.1006858341239286,-1.8107631675931344,1.7839928741894295,-1.309348051972562,-1.3708001537922911,0.3387959318647956,-0.1770431397069278,0.4457146562623686,1.1634884763004674,-0.7582001920243602,-0.9396063911069876,0.8355478444027745,negative
-0.2719105048870399,-0.5659151888267016,-0.1916626359037099,-0.2194612146659688,-0.365615455539245,-0.5035012841221034,0.2312096300499304,0.6701489098334988,-0.1629763823963754,-0.2606591550744382,0.353661730464862,-0.900483721144165,0.0146987454417537,0.795537138030458,0.5550124552218344,0.5799450628655671,0.3600183852241794,-0.5882841971902563,-0.7620232899571067,-1.5347609264812916,1.0685237325106678,0.3851269228410438,1.6007237310159048,0.1796760398592954,0.0207076466417917,-0.1328823045443004,-0.2216315931439413,-0.0211148311758359,1.626722867154469,-0.1957274382127386,-0.8799366202489723,0.0240214741509009,-0.1326928630202773,-1.2877893636444635,0.5568988181724884,-0.5991975956643449,-0.3492121701489984,0.551141708784809,0.1954400492815781,-0.0927901271287553,0.0731031484256482,1.8717507403980795,0.1187471049814415,0.0415432176367501,-1.1657963862792131,0.0232555027869191,1.1074493444675104,-0.6092480674066291,-1.0856237385587455,-0.4427987463218282,-1.6056105254587718,0.077894223151119,-1.717648957786723,1.6654514227742578,-1.4812739251593998,-1.3313405846850794,0.4874322150049483,0.1485515920135857,-0.214470288283915,-0.2479716436611448,-0.6355244649939557,-0.7920693536162666,0.8355478444027745,negative
0.1467031881550942,-0.361263660548925,0.2291416489294589,0.154811650358571,-0.0745759722567704,-0.7979506070267772,0.2914839788346761,0.1078009641008088,-0.152113997319453,-0.0800685556542156,0.8200664215700052,-0.0796850629206546,-0.3285685157484684,0.6599414807922607,0.8895269010793158,1.0653978634989958,0.7256131130091337,0.0850789069539582,0.1166841643552655,-0.7824623599164221,1.4670943123838784,0.0916303545250089,-0.4864840325860436,0.6469905647525115,0.7803509768270027,-0.4213334239288377,0.78018475120733,-0.025110796863227,2.192871321377721,-0.3580183612204409,0.2415975900204498,-0.7670857238662814,0.3750971636813389,-0.4239280082677118,0.7873653286307674,-0.8168465170168338,0.9914633579615392,-1.0466703098940824,0.4574154890680276,-0.2991215533228447,1.5952895216060072,-0.2217570097769358,0.3898519255647907,-0.1764966308916162,-1.6114941247667216,0.0272969742032554,1.7155359381470854,-0.6476582183047288,-0.1733076564236566,0.0273599344751971,-1.6815358013744452,0.0809751702421908,-1.4734016848472846,1.4359298176392057,-1.1429917325829404,-1.2395880105335917,-0.0301264961431168,-0.3074042490588475,0.4031221119524908,-0.1727961312747289,-0.2061600373403884,-0.0299084445735019,0.8355478444027745,negative
-0.7739854840982362,0.0106211662775081,-0.8291057063076905,-0.6575007398680769,-0.7775343111490995,0.0217506409178707,0.3561310008670891,0.7559553647307217,-0.0974527288971913,-0.2441181370087789,-0.0907776347272135,-0.0772701092348547,-0.3082436413465382,0.1254830996280683,-0.4132788471537357,-0.3170954470455271,0.7146439212896045,0.6161902844822885,-0.3335323093935461,-0.841031500324548,-0.4325219149304611,-0.4986691863134683,1.339162678820907,0.8472603927925534,-0.1712633232782067,-0.5007989315412349,-0.3899275347160483,-0.0238062179318581,1.1021256869534393,-0.238278955341651,-1.282625671536523,-0.6789767655886276,0.6952520327500489,-0.611125179110553,1.2915705421192665,-1.2950974348795263,-0.9649084574323004,-0.7348182866201884,0.924058279671796,-0.7476098949363096,-0.8413877677564574,0.4125615335439401,0.8552111703845933,-0.6124690626990938,-1.221486058855351,0.0245125210161754,1.0622113332989125,-0.4387945073840922,-1.0399116122197765,-0.6002644495741559,-1.209250067442711,0.0875226019649559,-1.7046048902029065,1.6658815717971551,-1.2674538786362723,-1.6526285336073645,0.2710344237701417,0.5232657776893868,-0.1165073348225604,0.93033770861743,-0.965215121499006,-0.7524347598724423,0.8355478444027745,negative
-0.3382114966387973,-0.2385720995249937,-0.2914115195613074,-0.281842844043888,-0.3641198854217928,-0.2408670540372446,0.7338226655746092,0.9137101418245022,-0.283487125224392,-0.2329906558745075,1.1310819420302154,-0.9129383039347738,-0.2539914252915282,1.1563805191951126,1.1589795885864105,1.3209248802571831,1.7264340844247936,0.9325883819349574,0.1969650388572739,0.008033444295341,-0.4412624902243883,-0.2723313445945214,-0.1417859894470551,0.6858524154445675,0.2670829168262073,-0.327435116299652,-0.5315373633898813,-0.0191414035098086,1.6573406376893618,-0.257793120390578,-0.8825214016723153,0.4499996573649432,0.0740357960392174,-0.1546320632377282,1.8963252951458835,-2.2556176193268143,-0.1618640275574065,0.6553761656897571,1.4771263173403866,-1.3221380400985945,0.2111891322044379,1.373285764187277,1.370721427383754,-1.0603629679731648,-1.2300300091494418,0.0214925471709367,1.0419084475072249,-0.4498916449523415,-0.4987036681028619,0.0829642836694143,-1.817154496332288,0.0854179450579817,-1.4875614685776568,1.469305174145486,-1.3212089898550246,-1.20577438592492,0.6664565319579451,-0.3046014837852547,1.042011038215425,1.9652152041114657,-0.8732084290516774,-0.6823447400060786,0.8355478444027745,negative
-0.7770895029674543,0.6723016558293576,-0.956309158706382,-0.8202536966969064,-0.589220770112954,0.8666559361722206,1.7106268141344665,1.3270725990431518,-0.3233539861127822,-0.445041996213567,-0.0479188154876705,-0.7176877811382122,0.0447650028140111,0.2184532784881001,0.2195327159964292,0.2143606306606376,-0.1134634713209424,-1.1387519100603551,-1.065611124625126,-1.3089120479633358,-0.4340595493831199,0.8130295178396948,-0.4208381080560355,-0.030762028560925,0.2769115901529546,-0.5041957845892926,-0.4066136108728181,-0.0210416402387017,0.9356359739681552,-0.3228867564535044,-1.3692630860865267,0.2749644541812372,-0.5965146040723796,0.0780293304784356,1.8014210590167257,-2.1098001866194243,-0.8556670595023087,-1.2345953617479115,1.344628878795001,-1.212413037716023,-1.2909041477087055,0.0338985080417198,1.3209816405081454,-1.1615585072005097,-1.4462191781386722,0.03374602124626,1.0257330903292756,-0.5636750575665177,-1.4062005910129003,-0.2064388681234853,-1.3301481136297326,0.0964667593764945,-2.4092672609741417,2.4497000879475817,-1.8937994269142011,-0.8910539252659047,0.0898592329852137,-0.5407807225286115,1.3614553744110975,0.0082824842005527,-0.7720012215978281,-0.9795380126962856,0.8355478444027745,negative
-0.2819639459207691,1.5441182581844075,-0.3684895565336186,-0.2294292649835072,-0.3352254927301347,0.0379655904216432,1.6910936955721778,1.9002587631159296,2.168670617247684,2.371474291447254,0.2493792394449796,-0.7538998501377876,-0.0667541360997582,0.5746428907823948,-0.0529970860601095,-0.030154220758818,-0.283211177330647,-0.4780678512114446,0.4936007903993581,0.0005602039364207,1.4453280191843785,1.6516137818948693,-0.317572488985804,-0.0633163748106415,0.252294455480626,-0.5081254906070178,-0.4794818372123716,-0.0202290437658249,1.3546519648027038,-0.0826176818260995,-1.2064733421027525,0.2615306155075743,0.0751141985403661,-0.0286268359361914,0.8563826327210244,-0.9415373396175852,-0.7406518058409289,-0.072706218622003,0.5130481218084132,-0.3609958706411995,-0.5074157375956426,1.2558080372707756,0.4643830876463103,-0.2719845657095439,-1.4050376546439447,0.0245378480047149,1.1791494892073575,-0.6566378391255016,-1.0445880621734858,-0.5552160014201383,-1.8607118196064425,0.0907608065872296,-1.7099622318791416,1.6501852548413334,-1.478593808574013,-1.407132358821096,0.3493279869011628,0.4541475401907615,-0.2677109686712621,-0.5660828425295551,-0.9192118266880792,-0.6860919847731752,0.8355478444027745,negative
